province,district,cluster,HHID,ubudehe,sex,age,electricity,urban_rural,paid_work,school,marital_code,HH_WT,C_hhweight,source,marital,type,quantity,frequency,expenditure,light_percentage,monthly_expenditure,annual_expenditure,all_fuel_exp,clean_cooking,cookstove_type,injury,minute_spent,fuel_availability,availability.fac,mobile_num,smart_phone,charge_home.code,charge_outside.code,charge_expenditure,internet,minigrid_pay.code,nationalgrid_pay.code,charge_home,charge_outside,minigrid_pay,nationalgrid_pay,mobile_exp,N01,N02,ownership,main_energy.code,main_energy,candle_exp,solar,grid,no_elec,charcoal_exp,wood_exp,gas_exp,biomass_exp,kerosene_exp
Southern Province,Kamonyi,131,293101102,2,1,41,1,2,2,1,1,1149.9571506696427,1071.117946812548,Solar Lantern, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Other cookstove,NA,5,NA,NA,2,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,3,Joint account (with spouse),4,Solar Lantern,0,1,0,0,0,0,0,0,0
Southern Province,Kamonyi,131,293101202,3,1,50,1,2,2,1,1,1149.9571506696427,1071.117946812548,Solar Home System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,1,Always available,2,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,1,No account,6,Solar Home System,0,1,0,0,0.11,0,0,0,0
Southern Province,Kamonyi,131,293101302,3,1,42,1,2,2,1,1,1149.9571506696427,1071.117946812548,Solar Lantern, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,1,15,3,Sometimes available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,1,No account,4,Solar Lantern,0,1,0,0,0,0.14,0,0,0
Southern Province,Kamonyi,131,293101402,3,1,50,1,2,2,0,2,82.87979464285714,80.5158703495501,Mini-grid,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,3,1,Always available,2,1,1,NA,NA,2,3,NA,Yes,NA,Credits using mobile money,NA,0,4,1,No account,2,Mini-grid,0,0,1,0,0,0,0,0,0
Southern Province,Kamonyi,131,293101502,3,1,65,1,2,2,0,1,1149.9571506696427,1071.117946812548,Solar Home System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,1,Always available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,Own account,6,Solar Home System,0,1,0,0,0.08,0,0,0,0
Southern Province,Kamonyi,131,293101602,3,1,40,1,2,1,1,1,1149.9571506696427,1071.117946812548,Rechargeable Battery, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,2,Mostly available,2,1,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,3,Joint account (with spouse),7,Rechargeable Battery,0,0,0,1,0,0.57,0,0,0
Southern Province,Kamonyi,131,293101702,3,1,44,1,2,2,1,1,1149.9571506696427,1071.117946812548,Other Solar Lighting System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,30,3,Sometimes available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,1,No account,5,Other Solar Lighting System,0,1,0,0,0.11,0,0,0,0
Southern Province,Kamonyi,131,293101802,3,1,41,0,2,2,1,1,1149.9571506696427,1071.117946812548,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,3,2,Mostly available,2,2,2,2,1600,2,NA,NA,No,2,NA,NA,1.376,2,1,No account,111,No electricity,0,0,0,1,0,0.08,0,0,0
Southern Province,Kamonyi,132,293200102,2,1,42,0,2,2,1,2,1520.2219999999998,1576.6419062579928,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,20,3,Sometimes available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Southern Province,Kamonyi,132,293200202,3,1,41,0,2,1,0,1,1520.2219999999998,1576.6419062579928,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,2,Mostly available,1,2,2,1,500,2,NA,NA,No,1,NA,NA,0.43,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Southern Province,Kamonyi,132,293200302,3,2,52,0,2,2,1,1,1520.2219999999998,1576.6419062579928,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,1,Always available,1,2,2,1,500,2,NA,NA,No,1,NA,NA,0.43,1,4,Joint account (with savings group),111,No electricity,0,0,0,1,0,0,0,0,0
Southern Province,Kamonyi,132,293200402,3,2,50,0,2,1,0,1,1520.2219999999998,1576.6419062579928,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,No account,111,No electricity,0,0,0,1,0.11,0,0,0,0
Southern Province,Kamonyi,132,293200502,2,2,78,0,2,2,0,8,1520.2219999999998,1576.6419062579928,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,12,2,Mostly available,1,2,2,1,400,2,NA,NA,No,1,NA,NA,0.344,1,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Southern Province,Kamonyi,132,293200602,2,1,34,0,2,2,1,2,1520.2219999999998,1576.6419062579928,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,3,Sometimes available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,2,1,No account,111,No electricity,0,0,0,1,0,0.11,0,0,0
Southern Province,Kamonyi,132,293200702,2,1,45,0,2,1,1,2,1520.2219999999998,1576.6419062579928,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,4,3,Sometimes available,1,2,2,1,600,2,NA,NA,No,1,NA,NA,0.516,2,1,No account,111,No electricity,0,0,0,1,0,0.01,0,0,0
Southern Province,Kamonyi,132,293200802,1,2,64,0,2,2,0,7,1520.2219999999998,1576.6419062579928,No electricity,Single,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,6,3,Sometimes available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Southern Province,Kamonyi,132,293200902,2,1,28,0,2,1,1,2,1520.2219999999998,1576.6419062579928,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,1,5,3,Sometimes available,1,2,2,1,500,2,NA,NA,No,1,NA,NA,0.43,1,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Southern Province,Kamonyi,132,293201002,2,1,60,1,2,1,1,1,1520.2219999999998,1576.6419062579928,Solar Home System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,15,2,Mostly available,3,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,3,Joint account (with spouse),6,Solar Home System,0,1,0,0,0,0,0,0,0
Southern Province,Kamonyi,132,293201102,3,1,38,0,2,1,1,1,1520.2219999999998,1576.6419062579928,No electricity, Married monogamously with legal certificate,Kerosene,1,7,500,90,2142.8571428571427,26071.428571428572,22.42,0,3-Stones/Open fire stove,NA,7,3,Sometimes available,2,2,2,2,1600,2,NA,NA,No,2,NA,NA,1.376,2,3,Joint account (with spouse),111,No electricity,0,0,0,1,0.71,1.34,0,0,22.42
Southern Province,Kamonyi,132,293201202,3,1,30,1,2,2,1,1,1520.2219999999998,1576.6419062579928,Solar Home System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,10,2,Mostly available,3,1,1,NA,NA,1,NA,NA,Yes,NA,NA,NA,0,2,2,Own account,6,Solar Home System,0,1,0,0,0,0.08,0,0,0
Southern Province,Kamonyi,132,293201302,2,1,27,0,2,1,1,2,1520.2219999999998,1576.6419062579928,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,2,3,Sometimes available,1,2,2,1,800,1,NA,NA,No,1,NA,NA,0.688,1,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Southern Province,Kamonyi,132,293201402,2,1,34,0,2,1,1,1,1520.2219999999998,1576.6419062579928,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,10,3,Sometimes available,1,2,2,1,1000,1,NA,NA,No,1,NA,NA,0.86,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Southern Province,Kamonyi,132,293201502,3,1,32,0,2,1,1,1,1520.2219999999998,1576.6419062579928,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,1,3,3,Sometimes available,1,2,2,1,300,1,NA,NA,No,1,NA,NA,0.258,1,4,Joint account (with savings group),111,No electricity,0,0,0,1,0,0,0,0,0
Southern Province,Kamonyi,132,293201602,2,1,35,1,2,2,1,2,1520.2219999999998,1576.6419062579928,Solar Lantern,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,8,2,Mostly available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,1,No account,4,Solar Lantern,0,1,0,0,0,0.08,0,0,0
Southern Province,Kamonyi,132,293201702,2,1,76,0,2,2,1,8,1520.2219999999998,1576.6419062579928,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,2,Mostly available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,3,1,No account,111,No electricity,0,0,0,1,0,0.08,0,0,0
Southern Province,Kamonyi,132,293201802,1,1,62,1,2,2,0,2,1520.2219999999998,1576.6419062579928,Dry-cell battery,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,2,3,Sometimes available,3,2,2,3,2000,2,NA,NA,No,3,NA,NA,1.72,2,1,No account,8,Dry-cell battery,0,0,0,1,0,0,0,0,0
Southern Province,Kamonyi,133,293300102,2,1,52,1,1,2,1,1,239.09847513812153,259.4020148173217,Solar Home System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,5,1,Always available,1,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,1,No account,6,Solar Home System,0,1,0,0,0,0.08,0,0,0
Southern Province,Kamonyi,133,293300302,1,2,50,0,1,2,1,3,239.09847513812153,259.4020148173217,No electricity,Married polygamous,Candle,7,1,100,NA,3000,36500,31.39,0,3-Stones/Open fire stove,NA,10,4,Rarely available,2,1,2,2,1600,1,NA,NA,No,2,NA,NA,1.376,1,1,No account,111,No electricity,31.39,0,0,1,0,0.08,0,0,0
Southern Province,Kamonyi,133,293300402,2,2,85,0,1,2,1,8,239.09847513812153,259.4020148173217,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,1,3,4,Rarely available,3,2,2,3,2400,1,NA,NA,No,3,NA,NA,2.064,2,1,No account,111,No electricity,0,0,0,1,0,0.14,0,0,0
Southern Province,Kamonyi,133,293300502,2,1,78,0,1,2,1,1,239.09847513812153,259.4020148173217,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,10,2,Mostly available,2,2,2,2,1600,2,NA,NA,No,2,NA,NA,1.376,2,1,No account,111,No electricity,0,0,0,1,0,0.02,0,0,0
Southern Province,Kamonyi,133,293300602,2,1,36,0,1,1,1,2,239.09847513812153,259.4020148173217,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,3,Sometimes available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,2,1,No account,111,No electricity,0,0,0,1,0.08,0,0,0,0
Southern Province,Kamonyi,133,293300702,2,1,55,0,1,2,1,1,239.09847513812153,259.4020148173217,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,10,1,Always available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,0.14,0,0,0,0
Southern Province,Kamonyi,133,293300802,2,1,50,0,1,2,0,1,239.09847513812153,259.4020148173217,No electricity, Married monogamously with legal certificate,Candle,10,1,100,NA,3000,36500,31.39,0,3-Stones/Open fire stove,NA,10,4,Rarely available,2,2,2,2,1600,1,NA,NA,No,2,NA,NA,1.376,2,1,No account,111,No electricity,31.39,0,0,1,0,0.11,0,0,0
Southern Province,Kamonyi,133,293300902,3,1,46,1,1,1,1,1,180.3201,177.99168863448818,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,3,Joint account (with spouse),1,National grid,0,0,1,0,0,0.14,1.48,0,0
Southern Province,Kamonyi,133,293301002,3,1,47,1,1,2,1,1,180.3201,177.99168863448818,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,2,Mostly available,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,0.08,0,0,0,0
Southern Province,Kamonyi,133,293301102,2,1,63,1,1,2,1,1,180.3201,177.99168863448818,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,20,4,Rarely available,4,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,0.01,0,0,0,0
Southern Province,Kamonyi,133,293301202,2,1,76,1,1,2,1,1,180.3201,177.99168863448818,National grid, Married monogamously with legal certificate,Candle,1,21,100,NA,142.85714285714286,1738.095238095238,1.49,1,Manufactured biomass stove,NA,5,2,Mostly available,1,2,1,NA,NA,2,NA,2,Yes,NA,NA,Vouchers/token/pre-paid card from local store,0,2,1,No account,1,National grid,1.49,0,1,0,0.14,0,0,0,0
Southern Province,Kamonyi,133,293301302,2,2,83,1,1,2,1,1,180.3201,177.99168863448818,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,20,3,Sometimes available,1,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,1,No account,1,National grid,0,0,1,0,0.21,0,0,0,0
Southern Province,Kamonyi,133,293301402,3,1,51,1,1,2,1,2,180.3201,177.99168863448818,National grid,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,2,Mostly available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,0.08,0,0,0,0
Southern Province,Kamonyi,133,293301502,2,1,35,1,1,2,1,1,180.3201,177.99168863448818,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,5,2,Mostly available,2,2,1,NA,NA,2,NA,555,Yes,NA,NA,"Other, specify",0,2,1,No account,1,National grid,0,0,1,0,0.11,0,0,0,0
Southern Province,Kamonyi,133,293301602,2,1,36,1,1,1,1,1,180.3201,177.99168863448818,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,2,Mostly available,2,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,0.92,0,0,0,0
Southern Province,Kamonyi,133,293301702,2,1,71,1,1,2,0,1,180.3201,177.99168863448818,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,2,Mostly available,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,Cash,0,1,1,No account,1,National grid,0,0,1,0,0.11,0,0,0,0
Southern Province,Kamonyi,133,293301802,3,1,57,1,1,1,1,1,180.3201,177.99168863448818,National grid, Married monogamously with legal certificate,Candle,7,30,100,NA,100,1216.6666666666667,1.05,0,Traditional/Locally built stove,NA,5,1,Always available,4,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,1.05,0,1,0,0.14,0,0,0,0
Southern Province,Kamonyi,133,293302002,2,1,71,1,1,2,1,1,239.09847513812153,259.4020148173217,Solar Home System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,10,2,Mostly available,1,2,1,NA,NA,1,NA,NA,Yes,NA,NA,NA,0,1,1,No account,6,Solar Home System,0,1,0,0,0.08,0,0,0,0
Southern Province,Kamonyi,134,293400102,2,1,33,0,1,1,1,6,13.977098533998754,13.861024269781648,No electricity,Separated,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,3,Sometimes available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,1,2,Own account,111,No electricity,0,0,0,1,0,0,0,0,0
Southern Province,Kamonyi,134,293400202,3,1,27,1,1,2,1,2,13.977098533998754,13.861024269781648,Solar Home System,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,1,Always available,3,1,1,NA,NA,1,NA,NA,Yes,NA,NA,NA,0,1,1,No account,6,Solar Home System,0,1,0,0,0,0,0,0,0
Southern Province,Kamonyi,134,293400302,2,2,43,0,1,2,1,3,13.977098533998754,13.861024269781648,No electricity,Married polygamous,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,3,Sometimes available,2,1,2,2,1600,1,NA,NA,No,2,NA,NA,1.376,1,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Southern Province,Kamonyi,134,293400402,2,2,25,1,1,2,0,7,452.6321000000001,452.22827309963293,National grid,Single,Candle,2,7,1000,NA,4285.714285714285,52142.857142857145,44.84,1,Manufactured biomass stove,NA,10,2,Mostly available,3,2,1,NA,NA,2,NA,2,Yes,NA,NA,Vouchers/token/pre-paid card from local store,0,1,1,No account,1,National grid,44.84,0,1,0,0.11,0,0,0,0
Southern Province,Kamonyi,134,293400502,2,2,60,0,1,2,1,8,13.977098533998754,13.861024269781648,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,3,Sometimes available,2,2,2,2,1600,2,NA,NA,No,2,NA,NA,1.376,2,1,No account,111,No electricity,0,0,0,1,0.14,0,0,0,0
Southern Province,Kamonyi,134,293400602,1,2,39,0,1,2,0,2,13.977098533998754,13.861024269781648,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,2,2,Mostly available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,1,1,No account,111,No electricity,0,0,0,1,0.21,0,0,0,0
Southern Province,Kamonyi,134,293400702,1,2,65,1,1,1,1,2,452.6321000000001,452.22827309963293,National grid,Married monogamously without certificate,Candle,3,14,100,NA,214.28571428571428,2607.1428571428573,2.24,1,Manufactured biomass stove,NA,5,1,Always available,1,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,1,No account,1,National grid,2.24,0,1,0,0,0,0,0,0
Southern Province,Kamonyi,134,293400802,3,1,66,0,1,2,1,1,13.977098533998754,13.861024269781648,No electricity, Married monogamously with legal certificate,Kerosene,3,30,100,100,100,1216.6666666666667,1.05,0,Other cookstove,NA,5,NA,NA,5,1,2,5,4000,1,NA,NA,No,5,NA,NA,3.44,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,1.05
Southern Province,Kamonyi,134,293400902,2,1,48,0,1,1,0,6,13.977098533998754,13.861024269781648,No electricity,Separated,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,20,4,Rarely available,3,2,2,3,600,2,NA,NA,No,3,NA,NA,0.516,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Southern Province,Kamonyi,134,293401102,3,1,40,1,1,2,1,1,452.6321000000001,452.22827309963293,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,20,2,Mostly available,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,3,1,No account,1,National grid,0,0,1,0,0.02,0,0,0,0
Southern Province,Kamonyi,134,293401202,3,1,76,1,1,2,1,1,452.6321000000001,452.22827309963293,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,2,Mostly available,10,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,0.92,0,0,0,0
Southern Province,Kamonyi,134,293401302,3,1,24,1,1,2,1,7,452.6321000000001,452.22827309963293,National grid,Single,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,0,NA,NA,2,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,1,2,Own account,1,National grid,0,0,1,0,0,0,1.41,0,0
Southern Province,Kamonyi,134,293401402,3,1,58,1,1,2,1,1,452.6321000000001,452.22827309963293,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,1,1,NA,NA,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,0,0,1.7,0,0
Southern Province,Kamonyi,134,293401502,3,1,58,1,1,1,1,2,452.6321000000001,452.22827309963293,National grid,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,20,2,Mostly available,2,2,1,NA,NA,2,NA,2,Yes,NA,NA,Vouchers/token/pre-paid card from local store,0,2,1,No account,1,National grid,0,0,1,0,0.71,0,0,0,0
Southern Province,Kamonyi,134,293401702,3,2,55,1,1,2,1,3,452.6321000000001,452.22827309963293,National grid,Married polygamous,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,2,Mostly available,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,0.78,0,0,0,0
Southern Province,Kamonyi,134,293401802,3,1,66,1,1,1,1,1,452.6321000000001,452.22827309963293,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,0,0,0.05,0.24,0
Southern Province,Kamonyi,134,293402102,3,1,37,1,1,2,1,2,452.6321000000001,452.22827309963293,National grid,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,3,Sometimes available,2,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,1,1,No account,1,National grid,0,0,1,0,0,0,0,0,0
Southern Province,Kamonyi,134,293402202,3,2,80,1,1,2,1,1,452.6321000000001,452.22827309963293,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,10,1,Always available,1,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,0.11,0,0,0,0
Western Province,Karongi,135,323500103,3,1,48,1,2,2,1,2,69.04373227272727,67.85940640398653,Solar Home System,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,15,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,6,Solar Home System,0,1,0,0,0,0,0,0,0
Western Province,Karongi,135,323500203,3,1,49,1,2,2,0,1,69.04373227272727,67.85940640398653,Solar Home System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,10,2,Mostly available,3,2,1,NA,NA,1,NA,NA,Yes,NA,NA,NA,0,2,1,No account,6,Solar Home System,0,1,0,0,0,0,0,0,0
Western Province,Karongi,135,323500303,3,1,45,1,2,1,1,1,69.04373227272727,67.85940640398653,Solar Home System, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,2,Mostly available,2,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,1,No account,6,Solar Home System,0,1,0,0,0,0,0,0,0
Western Province,Karongi,135,323500403,1,1,42,0,2,2,1,1,69.04373227272727,67.85940640398653,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,10,3,Sometimes available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Western Province,Karongi,135,323500503,3,1,56,0,2,2,0,1,69.04373227272727,67.85940640398653,No electricity, Married monogamously with legal certificate,Kerosene,3,30,100,95,100,1216.6666666666667,1.05,0,3-Stones/Open fire stove,NA,5,3,Sometimes available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,1,3,Joint account (with spouse),111,No electricity,0,0,0,1,0,0.08,0,0,1.05
Western Province,Karongi,135,323500703,1,2,85,0,2,2,0,8,69.04373227272727,67.85940640398653,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,10,3,Sometimes available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,No account,111,No electricity,0,0,0,1,0,0.14,0,0,0
Western Province,Karongi,135,323500803,2,1,42,1,2,2,1,1,34.133979999999994,31.099397965631155,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,15,2,Mostly available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,0,0.14,0,0,0
Western Province,Karongi,135,323500903,2,2,52,0,2,2,0,8,69.04373227272727,67.85940640398653,No electricity,Widow/Widower,Kerosene,1,14,500,100,1071.4285714285713,13035.714285714286,11.21,0,3-Stones/Open fire stove,NA,5,1,Always available,2,1,2,2,1600,1,NA,NA,No,2,NA,NA,1.376,1,1,No account,111,No electricity,0,0,0,1,0,0.42,0,0,11.21
Western Province,Karongi,135,323501003,3,1,38,1,2,2,1,1,34.133979999999994,31.099397965631155,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,15,2,Mostly available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,3,Joint account (with spouse),1,National grid,0,0,1,0,0,0.11,0,0,0
Western Province,Karongi,135,323501103,1,2,48,0,2,2,1,8,69.04373227272727,67.85940640398653,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,1,Always available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
