province,district,cluster,HHID,ubudehe,sex,age,electricity,urban_rural,paid_work,school,marital_code,HH_WT,C_hhweight,source,marital,type,quantity,frequency,expenditure,light_percentage,monthly_expenditure,annual_expenditure,all_fuel_exp,clean_cooking,cookstove_type,injury,minute_spent,fuel_availability,availability.fac,mobile_num,smart_phone,charge_home.code,charge_outside.code,charge_expenditure,internet,minigrid_pay.code,nationalgrid_pay.code,charge_home,charge_outside,minigrid_pay,nationalgrid_pay,mobile_exp,N01,N02,ownership,main_energy.code,main_energy,candle_exp,solar,grid,no_elec,charcoal_exp,wood_exp,gas_exp,biomass_exp,kerosene_exp
Western Province,Rubavu,163,346300803,3,1,72,1,1,2,1,1,39.26535,38.72506214,National grid, Married monogamously with legal certificate,Candle,2,30,200,NA,200,2433.333333,2.09,1,LPG stove,NA,1,NA,NA,5,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,2.09,0,1,0,0,0,188.34,0,0
Western Province,Rubavu,163,346300903,3,1,58,1,1,2,1,1,39.26535,38.72506214,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,2,NA,NA,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,0,0,251.12,0,0
Western Province,Rubavu,163,346301003,3,1,48,1,1,1,1,1,39.26535,38.72506214,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,2,Mostly available,5,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,198.8,0,0,0,0
Western Province,Rubavu,163,346301103,3,1,41,1,1,1,1,1,39.26535,38.72506214,National grid, Married monogamously with legal certificate,Candle,5,30,1000,NA,1000,12166.66667,10.46,0,Traditional/Locally built stove,NA,10,2,Mostly available,4,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,10.46,0,1,0,136.02,0,214.5,0,0
Western Province,Rubavu,163,346301203,3,2,59,1,1,2,1,8,39.26535,38.72506214,National grid,Widow/Widower,Candle,5,7,1000,NA,4285.714286,52142.85714,44.84,1,Manufactured biomass stove,NA,5,2,Mostly available,5,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,44.84,0,1,0,0,0,209.27,15.7,0
Western Province,Rubavu,163,346301303,3,1,65,1,1,2,1,1,39.26535,38.72506214,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,0,NA,NA,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,0,0,209.27,0,0
Western Province,Rubavu,163,346301503,3,1,54,1,1,2,1,1,39.26535,38.72506214,National grid, Married monogamously with legal certificate,Candle,2,7,200,NA,857.1428571,10428.57143,8.97,1,LPG stove,NA,1,NA,NA,3,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,1,2,Own account,1,National grid,8.97,0,1,0,0,0,240.66,0,0
Western Province,Rubavu,163,346301603,3,1,40,1,1,1,1,1,39.26535,38.72506214,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,3,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,0,0,240.66,0,0
Western Province,Rubavu,163,346301703,3,1,48,1,1,1,1,1,39.26535,38.72506214,National grid, Married monogamously with legal certificate,Candle,2,21,200,NA,285.7142857,3476.190476,2.99,1,Manufactured biomass stove,NA,30,2,Mostly available,2,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,1,3,Joint account (with spouse),1,National grid,2.99,0,1,0,0,0,0,20.93,0
Western Province,Rubavu,163,346301803,3,1,50,1,1,2,1,1,39.26535,38.72506214,National grid, Married monogamously with legal certificate,Candle,5,14,500,NA,1071.428571,13035.71429,11.21,1,Manufactured biomass stove,NA,10,1,Always available,4,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,11.21,0,1,0,209.27,0,0,0,0
Western Province,Rubavu,163,346301903,3,1,65,1,1,1,1,1,39.26535,38.72506214,National grid, Married monogamously with legal certificate,Candle,1,14,100,NA,214.2857143,2607.142857,2.24,1,LPG stove,NA,0,NA,NA,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,2.24,0,1,0,209.27,0,224.96,0,0
Western Province,Rubavu,163,346302003,3,1,55,1,1,1,1,2,39.26535,38.72506214,National grid,Married monogamously without certificate,Candle,4,14,100,NA,214.2857143,2607.142857,2.24,0,Traditional/Locally built stove,NA,10,2,Mostly available,2,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,2.24,0,1,0,136.02,0,209.27,0,0
Western Province,Rubavu,164,346400103,1,1,50,0,1,1,1,2,40.71322927,39.44372605,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,5,1,Always available,1,2,2,1,1500,2,NA,NA,No,1,NA,NA,1.29,2,2,Own account,111,No electricity,0,0,0,1,20.93,0,0,0,0
Western Province,Rubavu,164,346400203,1,2,42,0,1,1,1,8,40.71322927,39.44372605,No electricity,Widow/Widower,Kerosene,1,15,1200,95,2400,29200,25.11,1,Manufactured biomass stove,NA,10,1,Always available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,1,2,Own account,111,No electricity,0,0,0,1,94.17,0,0,0,25.11
Western Province,Rubavu,164,346400403,3,1,44,1,1,1,1,1,208.6553,207.6961466,National grid, Married monogamously with legal certificate,Candle,5,7,500,NA,2142.857143,26071.42857,22.42,1,Manufactured biomass stove,NA,15,3,Sometimes available,4,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,22.42,0,1,0,0,0,209.27,20.93,0
Western Province,Rubavu,164,346400503,3,1,57,1,1,1,1,1,208.6553,207.6961466,National grid, Married monogamously with legal certificate,Candle,5,30,1000,NA,1000,12166.66667,10.46,1,LPG stove,NA,1,NA,NA,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,10.46,0,1,0,209.27,0,209.27,0,0
Western Province,Rubavu,164,346400603,3,2,69,1,1,2,1,8,208.6553,207.6961466,National grid,Widow/Widower,Candle,1,14,100,NA,214.2857143,2607.142857,2.24,0,Traditional/Locally built stove,NA,5,2,Mostly available,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,1,No account,1,National grid,2.24,0,1,0,209.27,0,125.56,0,0
Western Province,Rubavu,164,346400803,2,2,25,1,1,2,1,7,208.6553,207.6961466,National grid,Single,Candle,4,7,1000,NA,4285.714286,52142.85714,44.84,1,LPG stove,NA,0,NA,NA,3,1,1,NA,NA,2,NA,1,Yes,NA,NA,Cash,0,1,2,Own account,1,National grid,44.84,0,1,0,125.56,0,76.73,0,0
Western Province,Rubavu,164,346400903,2,1,33,1,1,1,1,2,208.6553,207.6961466,National grid,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,0,NA,NA,2,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,3,Joint account (with spouse),1,National grid,0,0,1,0,2092.67,0,104.63,0,0
Western Province,Rubavu,164,346401003,2,1,33,1,1,1,1,1,208.6553,207.6961466,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,188.34,0,209.27,0,0
Western Province,Rubavu,164,346401103,2,2,61,1,1,1,1,8,208.6553,207.6961466,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,2,1,Always available,8,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,0,12.56,209.27,0,0
Western Province,Rubavu,164,346401203,3,1,30,1,1,1,1,7,208.6553,207.6961466,National grid,Single,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,2,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,1,2,Own account,1,National grid,0,0,1,0,0,0,29.65,0,0
Western Province,Rubavu,164,346401303,3,2,62,1,1,2,1,8,208.6553,207.6961466,National grid,Widow/Widower,Candle,3,21,500,NA,714.2857143,8690.47619,7.47,1,Manufactured biomass stove,NA,5,1,Always available,1,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,1,No account,1,National grid,7.47,0,1,0,209.27,0,62.78,0,0
Western Province,Rubavu,164,346401403,3,1,33,1,1,1,1,1,208.6553,207.6961466,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,1,Always available,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,209.27,0,0,0,0
Western Province,Rubavu,164,346401503,3,2,23,1,1,1,1,7,208.6553,207.6961466,National grid,Single,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,1,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,0,0,1,0,69.76,0,188.34,0,0
Western Province,Rubavu,164,346401603,3,1,70,1,1,2,1,2,208.6553,207.6961466,National grid,Married monogamously without certificate,Candle,1,30,100,NA,100,1216.666667,1.05,1,Manufactured biomass stove,NA,20,2,Mostly available,3,1,1,NA,NA,2,NA,1,Yes,NA,NA,Cash,0,2,3,Joint account (with spouse),1,National grid,1.05,0,1,0,209.27,0,0,0,0
Western Province,Rubavu,164,346401703,3,1,53,1,1,2,1,1,208.6553,207.6961466,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,4,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,0,0,125.56,0,0
Western Province,Rubavu,164,346401803,3,1,45,1,1,2,1,1,208.6553,207.6961466,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,1,Always available,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,3,Joint account (with spouse),1,National grid,0,0,1,0,230.19,0,0,0,0
Western Province,Rubavu,164,346401903,3,1,34,1,1,1,1,1,208.6553,207.6961466,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,1,Always available,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,0,0,0,0,0
Western Province,Rubavu,164,346402003,3,1,66,1,1,2,1,1,208.6553,207.6961466,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,20,1,Always available,5,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,209.27,0,0,0,0
Western Province,Rubavu,165,346500103,2,1,45,0,1,1,1,2,61.11853082,57.22756376,No electricity,Married monogamously without certificate,Candle,9,1,300,NA,9000,109500,94.17,0,3-Stones/Open fire stove,NA,10,2,Mostly available,2,2,2,2,1600,2,NA,NA,No,2,NA,NA,1.376,2,3,Joint account (with spouse),111,No electricity,94.17,0,0,1,125.56,0,0,0,0
Western Province,Rubavu,165,346500203,2,1,57,0,1,2,1,2,61.11853082,57.22756376,No electricity,Married monogamously without certificate,Kerosene,1,30,200,100,200,2433.333333,2.09,1,Manufactured biomass stove,NA,20,3,Sometimes available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,22.42,0,0,0,2.09
Western Province,Rubavu,165,346500303,2,2,30,1,1,2,1,2,303.6827,257.7778439,National grid,Married monogamously without certificate,Candle,2,21,200,NA,285.7142857,3476.190476,2.99,0,Traditional/Locally built stove,NA,5,1,Always available,2,2,1,NA,NA,2,NA,1,Yes,NA,NA,Cash,0,1,1,No account,1,National grid,2.99,0,1,0,125.56,0,0,0,0
Western Province,Rubavu,165,346500403,3,1,33,1,1,1,1,1,303.6827,257.7778439,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,1,Always available,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,0,12.56,0,0,0
Western Province,Rubavu,165,346500503,3,1,48,1,1,2,1,1,303.6827,257.7778439,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,1,Always available,4,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,298.95,0,0,0,0
Western Province,Rubavu,165,346500603,2,2,23,1,1,2,1,7,303.6827,257.7778439,National grid,Single,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,1,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,1,2,Own account,1,National grid,0,0,1,0,0,0,104.63,0,0
Western Province,Rubavu,165,346500703,3,1,57,1,1,1,1,1,303.6827,257.7778439,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,1,Always available,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,125.56,0,0,0,0
Western Province,Rubavu,165,346500803,3,1,41,1,1,2,1,2,303.6827,257.7778439,National grid,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,0,NA,NA,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,209.27,0,224.21,0,0
Western Province,Rubavu,165,346500903,2,1,56,1,1,2,0,1,303.6827,257.7778439,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,20,2,Mostly available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,188.34,0,0,0,0
Western Province,Rubavu,165,346501003,3,1,62,1,1,1,1,1,303.6827,257.7778439,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,1,Always available,4,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,20.93,0,0,0,0
Western Province,Rubavu,165,346501103,3,1,62,1,1,2,1,1,303.6827,257.7778439,National grid, Married monogamously with legal certificate,Candle,2,14,100,NA,214.2857143,2607.142857,2.24,1,Manufactured biomass stove,NA,10,2,Mostly available,2,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,2.24,0,1,0,209.27,0,0,0,0
Western Province,Rubavu,165,346501203,3,1,50,1,1,1,1,1,303.6827,257.7778439,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,2,Mostly available,2,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,209.27,0,0,0,0
Western Province,Rubavu,165,346501303,3,1,54,1,1,1,1,1,303.6827,257.7778439,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,5,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,0,0,209.27,0,0
Western Province,Rubavu,165,346501503,2,2,60,1,1,2,1,8,303.6827,257.7778439,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,1,Always available,3,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,209.27,0,0,0,0
Western Province,Rubavu,165,346501603,3,2,49,1,1,2,1,8,303.6827,257.7778439,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,2,Mostly available,2,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,1,1,No account,1,National grid,0,0,1,0,0,0,0,12.56,0
Western Province,Rubavu,165,346501803,3,1,47,1,1,2,1,1,303.6827,257.7778439,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,15,1,Always available,3,1,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,209.27,0,0,0,0
Western Province,Rubavu,166,346600103,1,2,65,1,1,1,0,8,356.2306,351.6299672,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,20,1,Always available,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,188.34,0,120.33,0,0
Western Province,Rubavu,166,346600203,2,2,55,1,1,1,0,8,356.2306,351.6299672,National grid,Widow/Widower,Candle,1,30,100,NA,100,1216.666667,1.05,0,Traditional/Locally built stove,NA,5,2,Mostly available,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,1,No account,1,National grid,1.05,0,1,0,134.53,0,0,0,0
Western Province,Rubavu,166,346600303,3,1,41,1,1,1,1,1,356.2306,351.6299672,National grid, Married monogamously with legal certificate,Candle,2,7,1000,NA,4285.714286,52142.85714,44.84,0,Traditional/Locally built stove,NA,10,2,Mostly available,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,44.84,0,1,0,209.27,0,0,0,0
Western Province,Rubavu,166,346600403,3,2,56,1,1,1,1,8,356.2306,351.6299672,National grid,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,10,2,Mostly available,2,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,1,2,Own account,1,National grid,0,0,1,0,209.27,0,0,0,0
Western Province,Rubavu,166,346600503,1,2,70,0,1,2,1,8,55.82718358,57.627482,No electricity,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,1,Always available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,1,1,No account,111,No electricity,0,0,0,1,156.95,0,0,0,0
Western Province,Rubavu,166,346600603,3,1,56,1,1,2,1,1,356.2306,351.6299672,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,1,Always available,4,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,0,0,0,12.56,0
Western Province,Rubavu,166,346600703,3,1,40,1,1,1,1,1,356.2306,351.6299672,National grid, Married monogamously with legal certificate,Candle,2,30,200,NA,200,2433.333333,2.09,1,Manufactured biomass stove,NA,30,1,Always available,2,2,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,2,3,Joint account (with spouse),1,National grid,2.09,0,1,0,209.27,0,0,0,0
Western Province,Rubavu,166,346600803,1,2,49,0,1,2,1,7,55.82718358,57.627482,No electricity,Single,Kerosene,2,30,200,95,200,2433.333333,2.09,1,Manufactured biomass stove,NA,10,2,Mostly available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,1,1,No account,111,No electricity,0,0,0,1,0,0,0,15.7,2.09
Western Province,Rubavu,166,346600903,3,1,32,1,1,1,1,1,356.2306,351.6299672,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,4,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,2,Own account,1,National grid,0,0,1,0,44.84,0,230.19,0,0
Western Province,Rubavu,166,346601003,1,1,48,0,1,2,0,2,55.82718358,57.627482,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,20,2,Mostly available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,2,3,Joint account (with spouse),111,No electricity,0,0,0,1,125.56,0,0,0,0
Western Province,Rubavu,166,346601103,2,2,37,0,1,2,1,2,55.82718358,57.627482,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,10,2,Mostly available,1,2,2,1,800,2,NA,NA,No,1,NA,NA,0.688,1,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Western Province,Rubavu,166,346601303,3,1,40,1,1,1,1,1,356.2306,351.6299672,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,Manufactured biomass stove,NA,10,2,Mostly available,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,0,0,209.27,0,0
Western Province,Rubavu,166,346601403,3,1,35,1,1,1,1,1,356.2306,351.6299672,National grid, Married monogamously with legal certificate,Kerosene,1,30,800,100,800,9733.333333,8.37,0,Traditional/Locally built stove,NA,5,1,Always available,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,0,0,1,0,209.27,0,0,0,8.37
Western Province,Rubavu,166,346601503,3,2,51,1,1,2,1,8,356.2306,351.6299672,National grid,Widow/Widower,Candle,2,21,200,NA,285.7142857,3476.190476,2.99,1,Manufactured biomass stove,NA,10,3,Sometimes available,3,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,1,2,Own account,1,National grid,2.99,0,1,0,209.27,0,0,0,0
Western Province,Rubavu,166,346601603,3,1,34,1,1,1,1,1,356.2306,351.6299672,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,1,LPG stove,NA,1,NA,NA,4,1,1,NA,NA,1,NA,1,Yes,NA,NA,Cash,0,2,2,Own account,1,National grid,0,0,1,0,188.34,0,209.27,0,0
Western Province,Rubavu,166,346601703,3,1,41,1,1,1,1,1,356.2306,351.6299672,National grid, Married monogamously with legal certificate,Candle,1,30,100,NA,100,1216.666667,1.05,0,Traditional/Locally built stove,NA,3,1,Always available,4,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,3,Joint account (with spouse),1,National grid,1.05,0,1,0,0,0,0,0,0
Western Province,Rubavu,166,346601803,3,2,49,1,1,1,1,6,356.2306,351.6299672,National grid,Separated,Candle,5,14,500,NA,1071.428571,13035.71429,11.21,1,Manufactured biomass stove,NA,10,2,Mostly available,5,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,11.21,0,1,0,209.27,0,0,0,0
Western Province,Rubavu,166,346602103,3,1,39,1,1,1,1,1,356.2306,351.6299672,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,5,1,Always available,2,1,1,NA,NA,1,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,209.27,0,0,0,0
Western Province,Rubavu,167,346700103,1,2,60,1,2,2,0,8,1067.159951,1203.142771,Other Solar Lighting System,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,10,1,Always available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,No account,5,Other Solar Lighting System,0,1,0,0,0,0,0,0,0
Western Province,Rubavu,167,346700203,2,1,58,1,2,2,0,2,1067.159951,1203.142771,Other Solar Lighting System,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,20,1,Always available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,5,Other Solar Lighting System,0,1,0,0,0,0,0,0,0
Western Province,Rubavu,167,346700303,1,1,54,0,2,1,1,2,1067.159951,1203.142771,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,2,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Western Province,Rubavu,167,346700403,2,1,66,0,2,2,0,2,1067.159951,1203.142771,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,20,1,Always available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Western Province,Rubavu,167,346700503,2,1,32,1,2,1,1,2,1067.159951,1203.142771,Solar Home System,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,15,2,Mostly available,2,2,1,NA,NA,2,NA,NA,Yes,NA,NA,NA,0,2,2,Own account,6,Solar Home System,0,1,0,0,0,15.7,0,0,0
Western Province,Rubavu,167,346700603,1,1,31,0,2,2,1,2,1067.159951,1203.142771,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,1,Always available,2,2,2,2,1600,2,NA,NA,No,2,NA,NA,1.376,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Western Province,Rubavu,167,346700703,2,1,39,0,2,2,0,1,1067.159951,1203.142771,No electricity, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,3,Sometimes available,1,2,2,1,1000,2,NA,NA,No,1,NA,NA,0.86,2,3,Joint account (with spouse),111,No electricity,0,0,0,1,0,20.93,0,0,0
Western Province,Rubavu,167,346700803,1,1,60,0,2,2,0,2,1067.159951,1203.142771,No electricity,Married monogamously without certificate,NA,NA,NA,NA,NA,NA,0,0,0,3-Stones/Open fire stove,NA,5,1,Always available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,No account,111,No electricity,0,0,0,1,0,0,0,0,0
Western Province,Rubavu,167,346700903,1,2,73,1,2,2,0,8,1067.159951,1203.142771,Solar Home System,Widow/Widower,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,15,2,Mostly available,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,Own account,6,Solar Home System,0,1,0,0,0,12.56,0,0,0
Western Province,Rubavu,167,346701003,2,1,34,1,2,1,1,1,3110.009,3130.192668,National grid, Married monogamously with legal certificate,NA,NA,NA,NA,NA,NA,0,0,0,Traditional/Locally built stove,NA,10,2,Mostly available,2,2,1,NA,NA,2,NA,3,Yes,NA,NA,Credits using mobile money,0,2,1,No account,1,National grid,0,0,1,0,0,20.93,0,0,0
