Cluster,HI05,HH_WT,C_hhweight,PROVINCE,DISTRICT,HI04,TYPEHH,E00A,E01A,E01B,E01C,E02A,E02B,E02C,E03A,E03B,E03C,E04A,E04B,E04C,E05A,E05B,E05C,E06A,E06B,E06C,E07A,E07B,E07C,E08A,E08B,E09A,E09B,E09C,E10A,E10B,E10C,E11A,E11B,E13A,E13B,E14A,E14B,E15A,E15B,E16A,E16B,E17A,E17B,E18A,E18B,E20A,E20B,E21A,E21B,E22A,E22B,E23A,E23B,E24A,E24B,E26A,E26B,E27A,E27B,E28A,E28B,E29A,E29B,E30A,E30B,E30C,E31A,E31B,E31C,E32A,E32B,E32C,E33A,E33B,E34A,E34B,E35A,E35B,E37A,E37B,E38,E38_OTHER,F01,F10,F10_OTHER
284,2,504.9064453125001,483.9123901710757,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,Solar powered light source,
284,3,485.9250000000001,438.5245622817083,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,3,Yes,5,0,,,0,,,0,,,1,Yes,6,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,01,Electric lighting,
284,4,485.9250000000001,438.5245622817083,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,4,Yes,5,0,,,0,,,0,,,1,Yes,2,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
284,5,504.9064453125001,483.9123901710757,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,Candles,
284,6,504.9064453125001,483.9123901710757,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Candles,
284,7,485.9250000000001,438.5245622817083,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,5,Yes,12,0,,,0,,,1,Yes,15,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
284,8,485.9250000000001,438.5245622817083,Eastern Province,Kayonza,Rural,Ordinary HH,0,3,Yes,12,0,,,0,,,0,,,0,,,1,Yes,4,0,,,0,,0,,,0,,,0,,1,Yes,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Shop/ reseller,,01,No children currently enrolled in school/studying only during daylight,
284,9,504.9064453125001,483.9123901710757,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,02,No children currently enrolled in school/studying only during daylight,
284,10,485.9250000000001,438.5245622817083,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
284,11,485.9250000000001,438.5245622817083,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,1,Yes,10,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,02,Electric lighting,
284,12,485.9250000000001,438.5245622817083,Eastern Province,Kayonza,Rural,Ordinary HH,0,1,Yes,3,0,,,1,Yes,3,0,,,0,,,0,,,1,Yes,1,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,Electric lighting,
284,13,485.9250000000001,438.5245622817083,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,4,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
284,14,485.9250000000001,438.5245622817083,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,4,Yes,12,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,02,Electric lighting,
284,15,485.9250000000001,438.5245622817083,Eastern Province,Kayonza,Rural,Ordinary HH,1,7,Yes,5,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
284,16,485.9250000000001,438.5245622817083,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,2,Yes,3,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,Electric lighting,
284,17,485.9250000000001,438.5245622817083,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,2,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
284,18,485.9250000000001,438.5245622817083,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,6,Yes,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
285,1,974.5554,873.5784494783611,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,4,Yes,12,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,Electric lighting,
285,2,974.5554,873.5784494783611,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,2,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
285,3,1710.344727,1554.092049941774,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,No children currently enrolled in school/studying only during daylight,
285,4,974.5554,873.5784494783611,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,2,Yes,12,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,Electric lighting,
285,5,974.5554,873.5784494783611,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,1,Yes,3,0,,,1,Yes,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
285,6,1710.344727,1554.092049941774,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,No children currently enrolled in school/studying only during daylight,
285,7,974.5554,873.5784494783611,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,4,Yes,12,0,,,1,Yes,1,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,01,Electric lighting,
285,8,974.5554,873.5784494783611,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,3,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
285,9,1710.344727,1554.092049941774,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,04,No children currently enrolled in school/studying only during daylight,
285,10,974.5554,873.5784494783611,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,1,Yes,3,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,Electric lighting,
285,11,1710.344727,1554.092049941774,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,Candles,
285,12,974.5554,873.5784494783611,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,2,Yes,3,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,Electric lighting,
285,13,974.5554,873.5784494783611,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,3,Yes,4,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,01,Electric lighting,
285,14,1710.344727,1554.092049941774,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,4,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,No children currently enrolled in school/studying only during daylight,
285,15,974.5554,873.5784494783611,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,1,Yes,12,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,Electric lighting,
285,17,974.5554,873.5784494783611,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,5,Yes,3,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,02,Electric lighting,
285,18,974.5554,873.5784494783611,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
285,19,974.5554,873.5784494783611,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,3,Yes,4,0,,,1,Yes,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,Electric lighting,
286,1,1101.067,1151.904182989738,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,No children currently enrolled in school/studying only during daylight,
286,2,1101.067,1151.904182989738,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,1,Yes,6,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Solar powered light source,
286,3,1101.067,1151.904182989738,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,02,No children currently enrolled in school/studying only during daylight,
286,4,1101.067,1151.904182989738,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
286,6,1101.067,1151.904182989738,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,Solar powered light source,
286,8,1101.067,1151.904182989738,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Solar powered light source,
286,9,1101.067,1151.904182989738,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
286,10,1101.067,1151.904182989738,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,3,1,Yes,24,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Solar powered light source,
286,11,1101.067,1151.904182989738,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Solar powered light source,
286,12,1101.067,1151.904182989738,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,1,Yes,11,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,3,Yes,0,,0,,,0,,,0,,,0,,0,,0,,0,,Shop/ reseller,,02,Solar powered light source,
286,13,1101.067,1151.904182989738,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Solar powered light source,
286,14,1101.067,1151.904182989738,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,Solar powered light source,
286,15,1101.067,1151.904182989738,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,1,Yes,2,0,,,0,,,0,,0,,0,,0,,Shop/ reseller,,01,Solar powered light source,
286,16,1101.067,1151.904182989738,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
286,17,1101.067,1151.904182989738,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,Solar powered light source,
286,18,1101.067,1151.904182989738,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,0,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Solar powered light source,
286,19,1101.067,1151.904182989738,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,2,1,Yes,5,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Solar powered light source,
286,21,1101.067,1151.904182989738,Eastern Province,Kayonza,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Solar powered light source,
287,1,266.4957593984962,255.5359126795138,Eastern Province,Kirehe,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,No children currently enrolled in school/studying only during daylight,
287,2,266.4957593984962,255.5359126795138,Eastern Province,Kirehe,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,No children currently enrolled in school/studying only during daylight,
287,3,266.4957593984962,255.5359126795138,Eastern Province,Kirehe,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
287,4,266.4957593984962,255.5359126795138,Eastern Province,Kirehe,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,"Other, specify",Torch
287,5,266.4957593984962,255.5359126795138,Eastern Province,Kirehe,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
287,6,266.4957593984962,255.5359126795138,Eastern Province,Kirehe,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
287,7,266.4957593984962,255.5359126795138,Eastern Province,Kirehe,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,"Other, specify",Have no appliances out of use,01,No children currently enrolled in school/studying only during daylight,
287,8,266.4957593984962,255.5359126795138,Eastern Province,Kirehe,Rural,Ordinary HH,0,2,Yes,4,0,,,0,,,0,,,1,No,8,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,02,No children currently enrolled in school/studying only during daylight,
287,9,266.4957593984962,255.5359126795138,Eastern Province,Kirehe,Rural,Ordinary HH,0,0,,,0,,,3,Yes,2,0,,,0,,,1,Yes,3,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Solar powered light source,
287,10,2013.86,2164.939551436995,Eastern Province,Kirehe,Rural,Ordinary HH,0,1,Yes,2,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
287,11,2013.86,2164.939551436995,Eastern Province,Kirehe,Rural,Ordinary HH,0,0,,,0,,,6,Yes,4,0,,,0,,,0,,,1,Yes,4,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
287,12,266.4957593984962,255.5359126795138,Eastern Province,Kirehe,Rural,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,2,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
287,13,2013.86,2164.939551436995,Eastern Province,Kirehe,Rural,Ordinary HH,0,0,,,0,,,5,Yes,12,0,,,0,,,0,,,2,Yes,3,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
287,14,2013.86,2164.939551436995,Eastern Province,Kirehe,Rural,Ordinary HH,0,0,,,0,,,6,Yes,12,0,,,0,,,0,,,4,Yes,4,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,0,,,1,Yes,2,0,,,0,,0,,0,,0,,Kept at home,,01,Electric lighting,
287,15,2013.86,2164.939551436995,Eastern Province,Kirehe,Rural,Ordinary HH,0,0,,,0,,,4,Yes,12,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
287,16,2013.86,2164.939551436995,Eastern Province,Kirehe,Rural,Ordinary HH,1,0,,,0,,,6,Yes,12,0,,,0,,,0,,,1,No,12,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,In nature,,01,Electric lighting,
287,17,2013.86,2164.939551436995,Eastern Province,Kirehe,Rural,Ordinary HH,1,0,,,0,,,10,Yes,5,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,1,Yes,0,,,0,,,1,Yes,4,0,,0,,0,,0,,With other garbage,,02,Electric lighting,
287,18,2013.86,2164.939551436995,Eastern Province,Kirehe,Rural,Ordinary HH,0,0,,,0,,,6,Yes,12,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,2,Yes,0,,,0,,,0,,,0,,0,,0,,0,,With other garbage,,01,Electric lighting,
288,1,23.3553164556962,22.24977139367359,Eastern Province,Kirehe,Urban,Ordinary HH,0,0,,,0,,,0,,,0,,,1,Yes,3,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,No,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,No children currently enrolled in school/studying only during daylight,
288,2,23.3553164556962,22.24977139367359,Eastern Province,Kirehe,Urban,Ordinary HH,0,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,0,,,0,,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,1,Yes,0,,,0,,,0,,,0,,0,,0,,0,,Kept at home,,01,Solar powered light source,
